p1_encoder, p1_pressed, p1_pressed_nmz, ,p2_encoder, p2_pressed, p2_pressed_nmz, ,p1_degree, p1_pressed, p1_pressed_nmz, ,p2_degree, p2_pressed, p2_pressed_nmz
4195437,20285,0.951677223, ,4193178,19725,0.925621774, ,90.357442,20285,0.951677223, ,89.933933,19725,0.925621774
4195445,20285,0.951677223, ,4193170,19725,0.925621774, ,90.358948,20285,0.951677223, ,89.932427,19725,0.925621774
4195453,20355,0.954961295, ,4193162,19820,0.930079775, ,90.360265,20355,0.954961295, ,89.930921,19820,0.930079775
4195461,20355,0.954961295, ,4193154,19820,0.930079775, ,90.361771,20355,0.954961295, ,89.929415,19820,0.930079775
4195468,20355,0.954961295, ,4193146,19820,0.930079775, ,90.363277,20355,0.954961295, ,89.927909,19820,0.930079775
4195476,20420,0.958010791, ,4193138,19910,0.934303144, ,90.364783,20420,0.958010791, ,89.926404,19910,0.934303144
4195484,20420,0.958010791, ,4193130,19910,0.934303144, ,90.366288,20420,0.958010791, ,89.924898,19910,0.934303144
4195492,20420,0.958010791, ,4193122,19910,0.934303144, ,90.367794,20420,0.958010791, ,89.923392,19910,0.934303144
4195500,20485,0.961060286, ,4193114,20000,0.938526513, ,90.3693,20485,0.961060286, ,89.921886,20000,0.938526513
4195508,20485,0.961060286, ,4193105,20000,0.938526513, ,90.370806,20485,0.961060286, ,89.92038,20000,0.938526513
4195515,20485,0.961060286, ,4193098,20000,0.938526513, ,90.372123,20485,0.961060286, ,89.918874,20000,0.938526513
4195524,20545,0.963875205, ,4193090,20080,0.942280619, ,90.373629,20545,0.963875205, ,89.917369,20080,0.942280619
4195532,20545,0.963875205, ,4193082,20080,0.942280619, ,90.375135,20545,0.963875205, ,89.915863,20080,0.942280619
4195540,20545,0.963875205, ,4193073,20080,0.942280619, ,90.376641,20545,0.963875205, ,89.914169,20080,0.942280619
4195547,20545,0.963875205, ,4193065,20080,0.942280619, ,90.378147,20545,0.963875205, ,89.912663,20080,0.942280619
4195556,20605,0.966690124, ,4193057,20160,0.946034725, ,90.379653,20605,0.966690124, ,89.911157,20160,0.946034725
4195563,20605,0.966690124, ,4193049,20160,0.946034725, ,90.381158,20605,0.966690124, ,89.909651,20160,0.946034725
4195570,20605,0.966690124, ,4193041,20160,0.946034725, ,90.382664,20605,0.966690124, ,89.908146,20160,0.946034725
4195578,20660,0.969270467, ,4193033,20240,0.949788832, ,90.383982,20660,0.969270467, ,89.90664,20240,0.949788832
4195586,20660,0.969270467, ,4193024,20240,0.949788832, ,90.385488,20660,0.969270467, ,89.905134,20240,0.949788832
4195594,20660,0.969270467, ,4193016,20240,0.949788832, ,90.386993,20660,0.969270467, ,89.903628,20240,0.949788832
4195602,20715,0.971850809, ,4193008,20315,0.953308306, ,90.388311,20715,0.971850809, ,89.902122,20315,0.953308306
4195609,20715,0.971850809, ,4193000,20315,0.953308306, ,90.389817,20715,0.971850809, ,89.900616,20315,0.953308306
4195617,20715,0.971850809, ,4192992,20315,0.953308306, ,90.391323,20715,0.971850809, ,89.899111,20315,0.953308306
4195625,20765,0.974196575, ,4192984,20385,0.956593149, ,90.392828,20765,0.974196575, ,89.897605,20385,0.956593149
4195633,20765,0.974196575, ,4192976,20385,0.956593149, ,90.394334,20765,0.974196575, ,89.896099,20385,0.956593149
4195641,20765,0.974196575, ,4192968,20385,0.956593149, ,90.39584,20765,0.974196575, ,89.894593,20385,0.956593149
4195649,20810,0.976307764, ,4192960,20450,0.95964336, ,90.397346,20810,0.976307764, ,89.893087,20450,0.95964336
4195657,20810,0.976307764, ,4192952,20450,0.95964336, ,90.398852,20810,0.976307764, ,89.891582,20450,0.95964336
4195665,20810,0.976307764, ,4192944,20450,0.95964336, ,90.400357,20810,0.976307764, ,89.890076,20450,0.95964336
4195673,20855,0.978418954, ,4192936,20515,0.962693571, ,90.401863,20855,0.978418954, ,89.88857,20515,0.962693571
4195681,20855,0.978418954, ,4192928,20515,0.962693571, ,90.403369,20855,0.978418954, ,89.887064,20515,0.962693571
4195689,20855,0.978418954, ,4192920,20515,0.962693571, ,90.404875,20855,0.978418954, ,89.885558,20515,0.962693571
4195697,20855,0.978418954, ,4192912,20515,0.962693571, ,90.406569,20855,0.978418954, ,89.884053,20515,0.962693571
4195706,20900,0.980530143, ,4192904,20580,0.965743782, ,90.407886,20900,0.980530143, ,89.882547,20580,0.965743782
4195713,20900,0.980530143, ,4192896,20580,0.965743782, ,90.409392,20900,0.980530143, ,89.881041,20580,0.965743782
4195722,20900,0.980530143, ,4192888,20580,0.965743782, ,90.410898,20900,0.980530143, ,89.879535,20580,0.965743782
4195730,20935,0.982172179, ,4192880,20640,0.968559362, ,90.412404,20935,0.982172179, ,89.878029,20640,0.968559362
4195737,20935,0.982172179, ,4192872,20640,0.968559362, ,90.41391,20935,0.982172179, ,89.876524,20640,0.968559362
4195746,20935,0.982172179, ,4192864,20640,0.968559362, ,90.415416,20935,0.982172179, ,89.875018,20640,0.968559362
4195754,20975,0.984048792, ,4192856,20695,0.97114031, ,90.41711,20975,0.984048792, ,89.873324,20695,0.97114031
4195762,20975,0.984048792, ,4192848,20695,0.97114031, ,90.418615,20975,0.984048792, ,89.872006,20695,0.97114031
4195770,20975,0.984048792, ,4192840,20695,0.97114031, ,90.420121,20975,0.984048792, ,89.870312,20695,0.97114031
4195778,21010,0.985690828, ,4192832,20745,0.973486626, ,90.421439,21010,0.985690828, ,89.868994,20745,0.973486626
4195786,21010,0.985690828, ,4192824,20745,0.973486626, ,90.423133,21010,0.985690828, ,89.867489,20745,0.973486626
4195794,21010,0.985690828, ,4192816,20745,0.973486626, ,90.424639,21010,0.985690828, ,89.865983,20745,0.973486626
4195802,21040,0.987098288, ,4192808,20795,0.975832942, ,90.425956,21040,0.987098288, ,89.864477,20795,0.975832942
4195810,21040,0.987098288, ,4192800,20795,0.975832942, ,90.427462,21040,0.987098288, ,89.862971,20795,0.975832942
4195818,21040,0.987098288, ,4192793,20795,0.975832942, ,90.428968,21040,0.987098288, ,89.861465,20795,0.975832942
4195826,21040,0.987098288, ,4192785,20845,0.978179259, ,90.430474,21040,0.987098288, ,89.85996,20845,0.978179259
4195833,21070,0.988505747, ,4192777,20845,0.978179259, ,90.431979,21070,0.988505747, ,89.858454,20845,0.978179259
4195841,21070,0.988505747, ,4192769,20845,0.978179259, ,90.433485,21070,0.988505747, ,89.856948,20845,0.978179259
4195848,21070,0.988505747, ,4192760,20845,0.978179259, ,90.434991,21070,0.988505747, ,89.855442,20845,0.978179259
4195857,21095,0.98967863, ,4192752,20890,0.980290943, ,90.436309,21095,0.98967863, ,89.853936,20890,0.980290943
4195864,21095,0.98967863, ,4192744,20890,0.980290943, ,90.437814,21095,0.98967863, ,89.852431,20890,0.980290943
4195872,21095,0.98967863, ,4192736,20890,0.980290943, ,90.43932,21095,0.98967863, ,89.850925,20890,0.980290943
4195880,21120,0.990851513, ,4192728,20930,0.982167996, ,90.440638,21120,0.990851513, ,89.849231,20930,0.982167996
4195887,21120,0.990851513, ,4192720,20930,0.982167996, ,90.442144,21120,0.990851513, ,89.847725,20930,0.982167996
4195895,21120,0.990851513, ,4192712,20930,0.982167996, ,90.443649,21120,0.990851513, ,89.846219,20930,0.982167996
4195903,21140,0.991789819, ,4192704,20970,0.984045049, ,90.445155,21140,0.991789819, ,89.844713,20970,0.984045049
4195911,21140,0.991789819, ,4192696,20970,0.984045049, ,90.446661,21140,0.991789819, ,89.843207,20970,0.984045049
4195919,21140,0.991789819, ,4192688,20970,0.984045049, ,90.448167,21140,0.991789819, ,89.84189,20970,0.984045049
4195927,21160,0.992728126, ,4192681,21005,0.985687471, ,90.449673,21160,0.992728126, ,89.840384,21005,0.985687471
4195936,21160,0.992728126, ,4192673,21005,0.985687471, ,90.451367,21160,0.992728126, ,89.838878,21005,0.985687471
4195944,21160,0.992728126, ,4192665,21005,0.985687471, ,90.452873,21160,0.992728126, ,89.837372,21005,0.985687471
4195952,21160,0.992728126, ,4192657,21040,0.987329892, ,90.45419,21160,0.992728126, ,89.835867,21040,0.987329892
4195960,21180,0.993666432, ,4192649,21040,0.987329892, ,90.455884,21180,0.993666432, ,89.834549,21040,0.987329892
4195969,21180,0.993666432, ,4192641,21040,0.987329892, ,90.45739,21180,0.993666432, ,89.833043,21040,0.987329892
4195976,21180,0.993666432, ,4192633,21040,0.987329892, ,90.458896,21180,0.993666432, ,89.831537,21040,0.987329892
4195985,21195,0.994370162, ,4192626,21070,0.988737682, ,90.460402,21195,0.994370162, ,89.830032,21070,0.988737682
4195992,21195,0.994370162, ,4192617,21070,0.988737682, ,90.461907,21195,0.994370162, ,89.828526,21070,0.988737682
4196001,21195,0.994370162, ,4192610,21070,0.988737682, ,90.463413,21195,0.994370162, ,89.82702,21070,0.988737682
4196009,21210,0.995073892, ,4192602,21100,0.990145472, ,90.465107,21210,0.995073892, ,89.825514,21100,0.990145472
4196017,21210,0.995073892, ,4192594,21100,0.990145472, ,90.466425,21210,0.995073892, ,89.824008,21100,0.990145472
4196025,21210,0.995073892, ,4192586,21100,0.990145472, ,90.467931,21210,0.995073892, ,89.822503,21100,0.990145472
4196032,21220,0.995543045, ,4192577,21125,0.99131863, ,90.469436,21220,0.995543045, ,89.820997,21125,0.99131863
4196041,21220,0.995543045, ,4192570,21125,0.99131863, ,90.471131,21220,0.995543045, ,89.819491,21125,0.99131863
4196049,21220,0.995543045, ,4192562,21125,0.99131863, ,90.472636,21220,0.995543045, ,89.817985,21125,0.99131863
4196057,21235,0.996246775, ,4192554,21150,0.992491788, ,90.474142,21235,0.996246775, ,89.816668,21150,0.992491788
4196065,21235,0.996246775, ,4192546,21150,0.992491788, ,90.475648,21235,0.996246775, ,89.815162,21150,0.992491788
4196074,21235,0.996246775, ,4192539,21150,0.992491788, ,90.477154,21235,0.996246775, ,89.813656,21150,0.992491788
4196082,21245,0.996715928, ,4192531,21170,0.993430314, ,90.478848,21245,0.996715928, ,89.81215,21170,0.993430314
4196091,21245,0.996715928, ,4192523,21170,0.993430314, ,90.480354,21245,0.996715928, ,89.810833,21170,0.993430314
4196098,21245,0.996715928, ,4192515,21170,0.993430314, ,90.481859,21245,0.996715928, ,89.809327,21170,0.993430314
4196106,21245,0.996715928, ,4192508,21190,0.994368841, ,90.483365,21245,0.996715928, ,89.807821,21190,0.994368841
4196114,21255,0.997185081, ,4192500,21190,0.994368841, ,90.484871,21255,0.997185081, ,89.806315,21190,0.994368841
4196122,21255,0.997185081, ,4192492,21190,0.994368841, ,90.486377,21255,0.997185081, ,89.804998,21190,0.994368841
4196131,21255,0.997185081, ,4192484,21190,0.994368841, ,90.487883,21255,0.997185081, ,89.803492,21190,0.994368841
4196139,21260,0.997419658, ,4192477,21205,0.995072736, ,90.489388,21260,0.997419658, ,89.801986,21205,0.995072736
4196147,21260,0.997419658, ,4192469,21205,0.995072736, ,90.491083,21260,0.997419658, ,89.80048,21205,0.995072736
4196155,21260,0.997419658, ,4192461,21205,0.995072736, ,90.4924,21260,0.997419658, ,89.798974,21205,0.995072736
4196163,21265,0.997654234, ,4192453,21220,0.995776631, ,90.493906,21265,0.997654234, ,89.797468,21220,0.995776631
4196171,21265,0.997654234, ,4192445,21220,0.995776631, ,90.4956,21265,0.997654234, ,89.796151,21220,0.995776631
4196180,21265,0.997654234, ,4192438,21220,0.995776631, ,90.497106,21265,0.997654234, ,89.794645,21220,0.995776631
4196188,21270,0.997888811, ,4192430,21235,0.996480526, ,90.498612,21270,0.997888811, ,89.793139,21235,0.996480526
4196197,21270,0.997888811, ,4192422,21235,0.996480526, ,90.500306,21270,0.997888811, ,89.791633,21235,0.996480526
4196205,21270,0.997888811, ,4192414,21235,0.996480526, ,90.501811,21270,0.997888811, ,89.790316,21235,0.996480526
4196213,21275,0.998123387, ,4192406,21245,0.996949789, ,90.503505,21275,0.998123387, ,89.78881,21245,0.996949789
4196222,21275,0.998123387, ,4192399,21245,0.996949789, ,90.505011,21275,0.998123387, ,89.787304,21245,0.996949789
4196230,21275,0.998123387, ,4192391,21245,0.996949789, ,90.506517,21275,0.998123387, ,89.785798,21245,0.996949789
4196238,21280,0.998357964, ,4192383,21255,0.997419052, ,90.508211,21280,0.998357964, ,89.784481,21255,0.997419052
4196246,21280,0.998357964, ,4192376,21255,0.997419052, ,90.509717,21280,0.998357964, ,89.782975,21255,0.997419052
4196254,21280,0.998357964, ,4192368,21255,0.997419052, ,90.511223,21280,0.998357964, ,89.781469,21255,0.997419052
4196263,21280,0.998357964, ,4192360,21265,0.997888315, ,90.512729,21280,0.998357964, ,89.780152,21265,0.997888315
4196271,21280,0.998357964, ,4192353,21265,0.997888315, ,90.514423,21280,0.998357964, ,89.778646,21265,0.997888315
4196279,21280,0.998357964, ,4192344,21265,0.997888315, ,90.515928,21280,0.998357964, ,89.77714,21265,0.997888315
4196287,21280,0.998357964, ,4192337,21265,0.997888315, ,90.517434,21280,0.998357964, ,89.775634,21265,0.997888315
4196295,21280,0.998357964, ,4192329,21275,0.998357579, ,90.51894,21280,0.998357964, ,89.774317,21275,0.998357579
4196303,21280,0.998357964, ,4192321,21275,0.998357579, ,90.520446,21280,0.998357964, ,89.772811,21275,0.998357579
4196311,21280,0.998357964, ,4192313,21275,0.998357579, ,90.521952,21280,0.998357964, ,89.771305,21275,0.998357579
4196319,21280,0.998357964, ,4192305,21280,0.99859221, ,90.523457,21280,0.998357964, ,89.769799,21280,0.99859221
4196327,21280,0.998357964, ,4192297,21280,0.99859221, ,90.524963,21280,0.998357964, ,89.768293,21280,0.99859221
4196335,21280,0.998357964, ,4192290,21280,0.99859221, ,90.526469,21280,0.998357964, ,89.766788,21280,0.99859221
4196343,21280,0.998357964, ,4192282,21285,0.998826842, ,90.527975,21280,0.998357964, ,89.765282,21285,0.998826842
4196351,21280,0.998357964, ,4192273,21285,0.998826842, ,90.529481,21280,0.998357964, ,89.763776,21285,0.998826842
4196359,21280,0.998357964, ,4192265,21285,0.998826842, ,90.530986,21280,0.998357964, ,89.76227,21285,0.998826842
4196367,21280,0.998357964, ,4192257,21290,0.999061473, ,90.532492,21280,0.998357964, ,89.760764,21290,0.999061473
4196374,21280,0.998357964, ,4192249,21290,0.999061473, ,90.533998,21280,0.998357964, ,89.759259,21290,0.999061473
4196383,21280,0.998357964, ,4192242,21290,0.999061473, ,90.535316,21280,0.998357964, ,89.757753,21290,0.999061473
4196390,21280,0.998357964, ,4192234,21290,0.999061473, ,90.536821,21280,0.998357964, ,89.756247,21290,0.999061473
4196398,21280,0.998357964, ,4192225,21295,0.999296105, ,90.538327,21280,0.998357964, ,89.754741,21295,0.999296105
4196405,21280,0.998357964, ,4192218,21295,0.999296105, ,90.539833,21280,0.998357964, ,89.753235,21295,0.999296105
4196413,21280,0.998357964, ,4192210,21295,0.999296105, ,90.541151,21280,0.998357964, ,89.751729,21295,0.999296105
4196420,21280,0.998357964, ,4192201,21300,0.999530737, ,90.542657,21280,0.998357964, ,89.750224,21300,0.999530737
4196428,21280,0.998357964, ,4192193,21300,0.999530737, ,90.543974,21280,0.998357964, ,89.748718,21300,0.999530737
4196436,21280,0.998357964, ,4192185,21300,0.999530737, ,90.54548,21280,0.998357964, ,89.747212,21300,0.999530737
4196444,21280,0.998357964, ,4192177,21300,0.999530737, ,90.546986,21280,0.998357964, ,89.745706,21300,0.999530737
4196452,21280,0.998357964, ,4192169,21300,0.999530737, ,90.548303,21280,0.998357964, ,89.7442,21300,0.999530737
4196460,21280,0.998357964, ,4192161,21300,0.999530737, ,90.549997,21280,0.998357964, ,89.742695,21300,0.999530737
4196468,21280,0.998357964, ,4192154,21305,0.999765368, ,90.551503,21280,0.998357964, ,89.741189,21305,0.999765368
4196476,21280,0.998357964, ,4192146,21305,0.999765368, ,90.553009,21280,0.998357964, ,89.739683,21305,0.999765368
4196484,21280,0.998357964, ,4192137,21305,0.999765368, ,90.554515,21280,0.998357964, ,89.738177,21305,0.999765368
4196493,21280,0.998357964, ,4192129,21305,0.999765368, ,90.556021,21280,0.998357964, ,89.736671,21305,0.999765368
4196500,21280,0.998357964, ,4192121,21305,0.999765368, ,90.557526,21280,0.998357964, ,89.735166,21305,0.999765368
4196508,21280,0.998357964, ,4192113,21305,0.999765368, ,90.559032,21280,0.998357964, ,89.73366,21305,0.999765368
4196517,21280,0.998357964, ,4192106,21305,0.999765368, ,90.560538,21280,0.998357964, ,89.732154,21305,0.999765368
4196524,21280,0.998357964, ,4192098,21305,0.999765368, ,90.562044,21280,0.998357964, ,89.730648,21305,0.999765368
4196533,21280,0.998357964, ,4192090,21305,0.999765368, ,90.56355,21280,0.998357964, ,89.729142,21305,0.999765368
4196541,21280,0.998357964, ,4192082,21305,0.999765368, ,90.565055,21280,0.998357964, ,89.727636,21305,0.999765368
4196550,21280,0.998357964, ,4192074,21305,0.999765368, ,90.566749,21280,0.998357964, ,89.726131,21305,0.999765368
4196557,21280,0.998357964, ,4192066,21305,0.999765368, ,90.568255,21280,0.998357964, ,89.724625,21305,0.999765368
4196565,21280,0.998357964, ,4192058,21305,0.999765368, ,90.569761,21280,0.998357964, ,89.723307,21305,0.999765368
4196573,21280,0.998357964, ,4192050,21305,0.999765368, ,90.571267,21280,0.998357964, ,89.721801,21305,0.999765368
4196581,21280,0.998357964, ,4192042,21305,0.999765368, ,90.572773,21280,0.998357964, ,89.720107,21305,0.999765368
4196589,21280,0.998357964, ,4192034,21305,0.999765368, ,90.574279,21280,0.998357964, ,89.71879,21305,0.999765368
4196597,21280,0.998357964, ,4192026,21305,0.999765368, ,90.575784,21280,0.998357964, ,89.717096,21305,0.999765368
4196605,21280,0.998357964, ,4192018,21305,0.999765368, ,90.57729,21280,0.998357964, ,89.71559,21305,0.999765368
4196613,21280,0.998357964, ,4192010,21305,0.999765368, ,90.578796,21280,0.998357964, ,89.714272,21305,0.999765368
4196621,21280,0.998357964, ,4192002,21305,0.999765368, ,90.580302,21280,0.998357964, ,89.712767,21305,0.999765368
4196629,21280,0.998357964, ,4191994,21305,0.999765368, ,90.581808,21280,0.998357964, ,89.711261,21305,0.999765368
4196637,21280,0.998357964, ,4191986,21305,0.999765368, ,90.583313,21280,0.998357964, ,89.709755,21305,0.999765368
4196645,21280,0.998357964, ,4191978,21305,0.999765368, ,90.584819,21280,0.998357964, ,89.708249,21305,0.999765368
4196653,21280,0.998357964, ,4191970,21305,0.999765368, ,90.586325,21280,0.998357964, ,89.706743,21305,0.999765368
4196661,21280,0.998357964, ,4191962,21305,0.999765368, ,90.587643,21280,0.998357964, ,89.705238,21305,0.999765368
4196668,21280,0.998357964, ,4191954,21305,0.999765368, ,90.589148,21280,0.998357964, ,89.703732,21305,0.999765368
4196676,21280,0.998357964, ,4191946,21305,0.999765368, ,90.590654,21280,0.998357964, ,89.702226,21305,0.999765368
4196684,21280,0.998357964, ,4191938,21305,0.999765368, ,90.59216,21280,0.998357964, ,89.70072,21305,0.999765368
4196691,21280,0.998357964, ,4191930,21305,0.999765368, ,90.593478,21280,0.998357964, ,89.699214,21305,0.999765368
4196699,21275,0.998123387, ,4191922,21305,0.999765368, ,90.594983,21275,0.998123387, ,89.69752,21305,0.999765368
4196706,21275,0.998123387, ,4191914,21305,0.999765368, ,90.596301,21275,0.998123387, ,89.696014,21305,0.999765368
4196714,21275,0.998123387, ,4191906,21305,0.999765368, ,90.597807,21275,0.998123387, ,89.694509,21305,0.999765368
4196722,21275,0.998123387, ,4191898,21305,0.999765368, ,90.599313,21275,0.998123387, ,89.693003,21305,0.999765368
4196731,21275,0.998123387, ,4191890,21305,0.999765368, ,90.600818,21275,0.998123387, ,89.691497,21305,0.999765368
4196738,21275,0.998123387, ,4191882,21305,0.999765368, ,90.602324,21275,0.998123387, ,89.689991,21305,0.999765368
4196747,21275,0.998123387, ,4191874,21305,0.999765368, ,90.60383,21275,0.998123387, ,89.688485,21305,0.999765368
4196755,21275,0.998123387, ,4191866,21305,0.999765368, ,90.605524,21275,0.998123387, ,89.68698,21305,0.999765368
